Year,Name,Course,Yards,Par,Open.Position,Integer.Position,Position.Grouping,Open.R1,Open.R2,Open.R3,Open.R4,Open.Score,cut,World.Ranking,WR.Average,ApproachTheGreenGIR.,AroundTheGreenSS.,MoneyFinishTop10,MoneyMoneyFinishTop10_1st,MoneyMoneyFinishTop10_2nd,MoneyMoneyFinishTop10_3rd,DrivingAcc.,DrivingDistAVG,BirdOrBetterConversion.,PuttsPerRoundAVG,BirdieAVG,EagleHoleFreq,Par3BirdOrBetter.,Par4BirdOrBetter.,Par5BirdOrBetter.,AVGRoundUnderPar.,Round3AVG,ScoringAVG,ScoringAVGActual,ScoringAVGBeforeCut,TotalBirdie,TotalEagle,BirdieToBogeyRatio,BogeyAVGPerRound,BogeyAvoidance_MakesBogey.,BounceBack.,PAR3AVG,PAR4AVG,PAR5AVG,Par5EaglesTotal,Round4AVG,StrokeDifferential,BirdieConversionAVG,GIR.FromFairway,Scramble.,X1PuttsPerRoundAVG,X2PuttsPerRoundAVG,X3PuttsPerRoundAVG,X3PuttAvoidance,X1Put.,PuttingAVG,Round1AVG,Round2AVG,ApproachFromInside100Yard,BirdieOrBetter.Rough,GIR.FromFairwayBunker,GIR.From100y,GIR.From200y,GIR.FromInside100y,GIR.FromNonFairway,ProxHoleFromOtherAVG,ProxHoleFromRoughAVG,ProxHoleAVG,FairwayBunkerFromTee.,GoodDriveOffTee.,FairwayFromTee.,MissedFairwayFromTee.,BirdiePuttDist.,EaglePuttDist.,ScoringBirdieOrBetter.,SameOrImprovedFinalRound.,TOP10SameOrImprovedFinalRound.,ApproachFromInside100YAVG,ApproachGreater100YAVG,ApproachGreater100YRoughAVG,ApproachGreater200YAVG,ApproachGreater200YRoughAVG,ApproachGreater275YAVG,ApproachGreater275YRoughAVG,ProximityFromRoughAVG,DistanceOfPuttAVG,SGAroundTheGreenAVG,SGOffTheTeeAVG,SGTeeToGreenAVG,SGTeeToGreenAVGOTT,SGTeeToGreenAVGAPR,SGTeeToGreenAVGARG,SGTeeToGreenAVGPUTT,SGTotalAVG,BirdOrBetterFromFairway.
1995,Peter Baker,St Andrews,6933,72,T68,68,7,70,74,81,70,295,1,82,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Frank Nobilo,St Andrews,6933,72,T68,68,7,70,71,80,74,295,1,37,5.47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Steve Lowery,St Andrews,6933,72,T79,79,8,69,74,76,77,296,1,62,4.28,67.15,52.22,6,0,0,0,66.83,269.2,3.2,28.82,3.83,192.6,14.65,18.1,41.46,21.81,70.08,70.377,70.54,70.54,410,10,1.41,2.49,15.47,18.53,3.04,4.01,4.67,10,70.79,1.05,3.2,77.32,61.7,6.54,9.09,0.01,2.39,36.34,1.446,70,71.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Jay Haas,St Andrews,6933,72,T79,79,8,76,72,70,78,296,1,34,5.58,66.8,52.71,11,0,1,2,72.09,262.5,2.94,28.87,3.44,132,16.48,14.22,41.75,19.89,69.28,70.17699999999999,70.5,71.06,303,12,1.39,2.32,14.27,22.17,2.95,4.06,4.61,10,70.06,1.19,2.94,76.13,62.5,6.05,9.09,0,1.39,33.59,1.388,71.58,70.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Corey Pavin,St Andrews,6933,72,T8,8,1,69,70,72,74,285,1,5,13.76,66.15,52.59,6,2,2,1,73.59,254.9,2.95,28.99,3.52,711,16.83,14.62,40.64,19.69,69.67,70.03699999999999,70.51,70.62,278,2,1.35,2.43,14.56,23.28,3.03,4.02,4.65,2,71.19,1.22,2.95,75.29,62.05,5.89,8.92,0,1.83,32.7,1.3730000000000002,70.77,70.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Bob Estes,St Andrews,6933,72,T8,8,1,72,70,71,72,285,1,44,5.03,64.75,60.74,5,0,0,0,67.3,261.1,3.14,28.48,3.66,273,15.28,16.27,41.53,20.7,70.24,70.336,70.52,70.6,333,6,1.4,2.37,14.77,23.68,3.01,4.02,4.68,6,70.33,1,3.14,75.83,66.34,6.92,8.55,0.01,2.2,38.46,1.401,71,70.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Philip Walton,St Andrews,6933,72,W/D,90,11,75,0,0,0,75,0,99,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Nick Price,Turnberry,6957,70,1,1,1,69,66,67,66,268,1,3,17.7,69.63,58.16,8,6,1,0,73.57,277.5,2.93,29.33,3.67,154.3,10.42,19.35,40.21,21.02,69.5,69.38600000000001,70.05,70.31,220,7,1.49,2.32,14.07,21.83,3.07,3.97,4.67,7,69.83,1.76,2.93,79.85,63.57,6.17,9,0,2.96,34.26,1.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Brad Faxon,Turnberry,6957,70,7,7,1,69,65,67,73,274,1,24,6.56,64.73,53.46,6,0,0,2,68.3,263.6,3.05,28.99,3.55,414,11.92,16.57,40.92,19.99,71.45,70.154,70.82,70.56,327,4,1.23,2.71,16.24,17.79,3.07,4.04,4.65,3,70.73,1.12,3.05,75.59,61.43,6.48,9.37,0,2.29,35.99,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,John Daly,Turnberry,6957,70,81,81,9,68,72,72,80,292,1,56,4.59,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Ian Woosnam,Turnberry,6957,70,CUT,90,10,79,73,0,0,152,0,11,9.81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Corey Pavin,Turnberry,6957,70,CUT,90,10,75,76,0,0,151,0,12,9.33,64.54,65.35,10,1,3,1,76.95,252.3,2.96,28.25,3.44,306,14.23,17.06,33.63,19.44,70,69.63,70.29,70.15,234,4,1.44,2.28,13.48,23.38,3.01,3.98,4.75,1,70.47,1.62,2.96,70.84,68.44,6.71,8.9,0.01,1.55,37.25,1.408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Chip Beck,Turnberry,6957,70,CUT,90,10,76,75,0,0,151,0,47,4.97,63.82,48.73,1,0,0,1,72.54,260.3,3.04,28.95,3.49,309.6,16.29,15.95,35.25,19.7,70.59,70.602,71.07,71.02,300,5,1.2,2.64,16.47,24.37,3.07,4.03,4.74,4,71.71,0.76,3.04,73.81,59.51,6.16,9.33,0,2.07,34.24,1.4409999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Ian Baker-Finch,Turnberry,6957,70,CUT,90,10,73,77,0,0,150,0,91,3.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Sam Torrance,Turnberry,6957,70,CUT,90,10,74,73,0,0,147,0,44,5.04,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Andrew Magee,Turnberry,6957,70,CUT,90,10,67,80,0,0,147,0,76,3.72,66.73,55.21,3,1,0,0,69.11,270.3,2.8,29.35,3.36,534,13.93,13.48,41.53,18.85,70.26,70.611,70.91,70.98,299,3,1.21,2.63,15.54,15.79,3.01,4.06,4.67,2,71.58,0.74,2.8,75.93,62.12,6.3,9.87,0,2.93,35.02,1.534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Fulton Allem,Turnberry,6957,70,CUT,90,10,73,73,0,0,146,0,79,3.65,62.4,53.8,1,0,0,0,77.49,259.2,2.8,29.52,3.15,492,10.91,15.6,32.48,17.68,71.73,71.641,72.24,71.98,258,3,0.9,3.05,19.72,16.61,3.15,4.08,4.82,3,73.2,-0.32,2.8,69.49,57.26,6.09,8.94,0.02,4,33.81,1.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Tony Johnstone,Turnberry,6957,70,CUT,90,10,75,70,0,0,145,0,48,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,John Huston,Turnberry,6957,70,CUT,90,10,71,73,0,0,144,0,37,5.51,69.18,55.19,9,1,0,1,69.34,275,3.3,29.11,4.11,216,10.95,19.62,49.13,23.28,70.22,70.17,70.37,70.69,345,7,1.53,2.31,15.21,24.53,3.07,4.01,4.57,6,69.44,1.22,3.3,77.49,56.46,6.2,9.71,0.01,1.79,34.46,1.4780000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Costantino Rocca,Turnberry,6957,70,CUT,90,10,73,71,0,0,144,0,64,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Tom Watson,Turnberry,6957,70,T11,11,2,68,65,69,74,276,1,25,6.4,68,53.68,5,0,1,0,75.36,268.5,2.75,29.56,3.37,162,11.98,15.11,40.86,19.34,70.54,69.846,70.81,70.64,182,6,1.26,2.57,15.33,20.71,3.06,4.02,4.68,6,71.46,1.58,2.75,78.42,62.2,5.43,8.74,0,2.98,30.14,1.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Ronan Rafferty,Turnberry,6957,70,T11,11,2,71,66,65,74,276,1,67,4.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Mark McNulty,Turnberry,6957,70,T11,11,2,71,70,68,67,276,1,20,6.88,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Greg Norman,Turnberry,6957,70,T11,11,2,71,67,69,69,276,1,1,22.3,68.96,57.27,11,1,3,0,73.33,277.1,3.09,28.7,3.84,189,14.62,18.24,43.28,21.87,69,68.81,69.33,69.21,242,6,1.94,1.87,11.29,22.95,3.01,3.94,4.61,4,70.07,2.37,3.09,77.36,67.73,5.89,8.86,0.02,0.97,32.72,1.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Frank Nobilo,Turnberry,6957,70,T11,11,2,69,67,72,68,276,1,34,5.71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Mark Brooks,Turnberry,6957,70,T20,20,2,74,64,71,68,277,1,95,3.05,63.89,51.6,4,1,0,0,67.61,258.8,2.89,28.78,3.32,134.4,15.97,14.02,38.56,19.2,71.33,70.805,70.97,70.78,372,15,1.23,2.54,15.63,22.41,3.03,4.06,4.66,13,71.71,0.59,2.89,74.18,62.14,7.04,9.71,0.02,2.28,39.14,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Tom Lehman,Turnberry,6957,70,T24,24,3,70,69,70,69,278,1,15,8.24,70.78,47.92,10,1,1,1,70.76,269.3,2.98,29.62,3.8,132.5,17.79,17.75,40,21.88,69.74,69.458,69.89,69.6,308,11,1.63,2.19,13.44,23.46,2.98,3.98,4.66,10,70.84,1.85,2.98,83.4,62.75,5.79,9.59,0,2.4,32.17,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Loren Roberts,Turnberry,6957,70,T24,24,3,68,69,69,72,278,1,21,6.86,68.98,57.81,10,1,3,1,75.58,254.3,3.2,28.78,3.97,693,17.89,20.22,33.59,22.22,69.29,69.61399999999999,69.82,70.12,306,2,1.73,2.13,12.84,24.07,2.96,3.96,4.71,2,69.88,1.72,3.2,78.8,64.85,6.43,8.92,0,2.38,35.71,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Jeff Maggert,Turnberry,6957,70,T24,24,3,69,74,67,68,278,1,23,6.58,67.23,45.45,12,0,2,2,73.33,266.1,3.14,29.22,3.8,176,14.41,18.28,40.67,21.65,70,70.251,70.63,70.66,334,9,1.35,2.6,16.1,23.14,3.05,4.02,4.66,7,71.16,1.13,3.14,76.72,60.04,6.1,9.25,0.01,3.09,33.9,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,David Gilford,Turnberry,6957,70,T38,38,4,72,68,72,68,280,1,50,4.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,David Edwards,Turnberry,6957,70,T47,47,5,68,68,73,72,281,1,32,5.82,69.11,52.63,6,0,1,0,81.61,253.1,2.75,29.65,3.43,492,17.37,15.11,33.68,19.24,70.72,70.225,70.76,70.39,281,3,1.37,2.29,14.09,13.61,2.99,4.03,4.73,2,71.44,1.21,2.75,75.72,65.36,5.94,9.3,0.05,3.52,32.99,1.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,David Frost,Turnberry,6957,70,T51,51,6,70,71,71,70,282,1,8,11.17,64.32,52.48,6,1,0,1,73.6,256.7,3.09,28.37,3.58,351,12.14,17.64,38.49,20.16,71.28,69.854,70.6,70.26,279,4,1.32,2.46,15.31,18.59,3.08,4.01,4.69,3,70.72,1.37,3.09,75.93,63.5,6.96,8.95,0,1.35,38.68,1.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Robert Allenby,Turnberry,6957,70,T60,60,6,72,69,68,75,284,1,45,5.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Bernhard Langer,Turnberry,6957,70,T60,60,6,72,70,70,72,284,1,4,16.87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Mark Roe,Turnberry,6957,70,T67,67,7,74,68,73,70,285,1,54,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Joakim Haeggman,Turnberry,6957,70,T77,77,8,71,72,69,77,289,1,58,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Craig Parry,Turnberry,6957,70,T77,77,8,72,68,73,76,289,1,38,5.4,66.76,57.5,3,0,1,0,71.59,262.3,2.83,29.68,3.4,372,15.2,14.44,38.94,19.18,71.23,70.40100000000002,71.19,71.25,211,3,1.13,2.77,17.03,15.12,3.1,4.05,4.69,3,71,0.93,2.83,76.49,56.59,5.73,9.39,0,2.15,31.81,1.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Tom Kite,Turnberry,6957,70,T8,8,1,71,69,66,69,275,1,13,8.96,69.87,50,8,0,1,1,75.05,261.6,2.71,29.65,3.41,351,12.58,17.06,33.21,19.23,70.06,70.072,70.71,70.47,266,4,1.34,2.41,14.32,19.89,3.05,4,4.74,3,71.82,1.4,2.71,77.27,63.07,5.82,9.38,0,2.85,32.34,1.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Greg Norman,Royal St Georges,6860,70,1,1,1,66,68,69,64,267,1,4,14.54,69.96,62.35,12,2,4,2,73.95,274.4,3.29,28.63,4.15,972,14.15,18.4,48.37,23.15,68.31,68.896,69.48,69.54,224,1,2.14,1.74,10.8,19.59,3,3.95,4.57,1,70.54,2.59,3.29,78.31,72.8,6.56,8.96,0,1.54,36.42,1.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Nick Faldo,Royal St Georges,6860,70,2,2,1,69,63,70,67,269,1,1,22.5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Bernhard Langer,Royal St Georges,6860,70,3,3,1,67,66,70,67,270,1,2,16.47,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Payne Stewart,Royal St Georges,6860,70,12,12,2,71,72,70,63,276,1,14,8.99,69.68,58.44,12,0,4,3,69.7,269.6,3.05,29.11,3.83,338.4,14.13,17.05,43.87,21.57,70.15,69.821,70.17,70.02,360,5,1.66,2.14,13,25.84,3.03,3.98,4.63,5,70.5,1.75,3.05,79.04,63.42,6.34,9.36,0,2.25,35.22,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Barry Lane,Royal St Georges,6860,70,13,13,2,70,68,71,68,277,1,46,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,David Feherty,Royal St Georges,6860,70,CUT,90,10,77,72,0,0,149,0,66,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Brad Faxon,Royal St Georges,6860,70,CUT,90,10,70,79,0,0,149,0,30,6.03,61.94,58.29,4,0,0,0,64.93,254.5,3.27,28.47,3.65,305.8,13.82,16.11,42.41,20.6,70.94,70.683,71.15,70.82,310,5,1.19,2.81,17.59,23.53,3.05,4.07,4.64,4,71.63,0.72,3.27,72.47,60.19,6.95,8.73,0,2.25,38.62,1.423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Steve Pate,Royal St Georges,6860,70,CUT,90,10,79,69,0,0,148,0,55,4.52,66.1,61.87,4,0,0,0,66.13,258.3,2.72,29.38,3.24,400.5,19.94,12.99,32.25,18.23,71.07,71.072,71.25,71.23,288,4,1.15,2.58,15.97,20,2.98,4.07,4.74,4,71.4,0.41,2.72,76.32,61.73,6.31,9.78,0,2.9,35.04,1.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Naomichi Ozaki,Royal St Georges,6860,70,CUT,90,10,70,77,0,0,147,0,49,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Mark O'Meara,Royal St Georges,6860,70,CUT,90,10,71,76,0,0,147,0,18,8.06,67.51,54.79,4,0,0,1,68.91,262.1,2.92,29.71,3.55,387,15.07,14.78,40.32,19.96,71.53,71.10300000000002,71.26,71.15,305,4,1.23,2.55,16.41,19.92,3.05,4.07,4.66,3,71.29,0.49,2.92,76.5,61.04,6.28,9.44,0,3.73,34.9,1.509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Joakim Haeggman,Royal St Georges,6860,70,CUT,90,10,73,74,0,0,147,0,69,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,David Gilford,Royal St Georges,6860,70,CUT,90,10,72,75,0,0,147,0,40,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Sandy Lyle,Royal St Georges,6860,70,CUT,90,10,70,76,0,0,146,0,29,6.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Jeff Sluman,Royal St Georges,6860,70,CUT,90,10,74,72,0,0,146,0,45,4.8,64.15,55.21,1,0,0,0,66.94,260.7,2.64,29.3,3.05,436.5,11.25,14.03,33.63,17.18,71.21,71.165,71.6,71.47,296,4,1.03,2.74,16.72,17.34,3.08,4.07,4.76,2,71.58,0.26,2.64,74.28,59.06,6.28,9.61,0,2.52,34.88,1.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Retief Goosen,Royal St Georges,6860,70,CUT,90,10,69,76,0,0,145,0,92,3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
